symbol,max_entries,basket_id,leg_no,signal_time,entry_time,exit_time,direction,entry,exit_price,basket_sl,basket_tp,sl_dist,pnl_r_clean,pnl_r_after_cost,bars_held,exit_reason,basket_key
CHFJPY,4,49,1,2022-03-18 08:00:00,2022-03-18 09:00:00,2022-03-21 08:00:00,long,127.08,127.97870358474783,126.78043213841738,127.97870358474783,0.29956786158261206,2.999999999999997,2.933237164045731,23,TP,CHFJPY#4#49
CHFJPY,4,50,1,2022-05-31 12:00:00,2022-05-31 13:00:00,2022-06-02 06:00:00,long,133.831,135.34048908550344,133.32783697149884,135.34048908550344,0.5031630285011505,2.9999999999999902,2.9602514515830705,41,TP,CHFJPY#4#50
CHFJPY,4,51,1,2022-06-17 02:00:00,2022-06-17 03:00:00,2022-06-22 14:00:00,long,137.996,141.60822433532869,136.7919252215571,141.60822433532869,1.2040747784428887,3.0000000000000084,2.9833897359549084,83,TP,CHFJPY#4#51
CHFJPY,4,52,1,2022-08-19 07:00:00,2022-08-19 08:00:00,2022-08-22 14:00:00,long,142.836,142.39060134995503,142.39060134995503,144.17219595013492,0.44539865004496715,-1.000000000000026,-1.0449035936637305,30,SL,CHFJPY#4#52
CHFJPY,4,53,1,2022-09-22 06:00:00,2022-09-22 07:00:00,2022-09-22 07:00:00,long,151.043,150.15384101378874,150.15384101378874,153.7104769586338,0.8891589862112614,-1.0000000000000107,-1.022493165238325,0,SL,CHFJPY#4#53
CHFJPY,4,54,1,2023-04-11 14:00:00,2023-04-11 15:00:00,2023-04-13 08:00:00,long,147.676,149.1605973634514,147.18113421218285,149.1605973634514,0.49486578781713647,2.99999999999998,2.9595850016461793,41,TP,CHFJPY#4#54
CHFJPY,4,55,1,2023-05-22 09:00:00,2023-05-22 10:00:00,2023-05-23 09:00:00,long,154.08,153.62779356533022,153.62779356533022,155.43661930400938,0.4522064346697912,-0.9999999999999979,-1.0442275882575294,23,SL,CHFJPY#4#55
CHFJPY,4,56,1,2023-06-15 00:00:00,2023-06-15 01:00:00,2023-06-15 15:00:00,long,155.817,157.22359115270748,155.34813628243086,157.22359115270748,0.46886371756915923,2.9999999999999996,2.957343681648747,14,TP,CHFJPY#4#56
CHFJPY,4,57,1,2023-09-21 07:00:00,2023-09-21 08:00:00,2023-10-03 14:00:00,short,163.755,162.0026946000526,164.33910179998247,162.0026946000526,0.584101799982472,2.9999999999999774,2.9657593933102158,198,TP,CHFJPY#4#57
CHFJPY,4,58,1,2023-10-11 13:00:00,2023-10-11 14:00:00,2023-10-12 17:00:00,long,165.322,164.86827752356476,164.86827752356476,166.6831674293057,0.4537224764352345,-1.000000000000025,-1.0440798087789862,27,SL,CHFJPY#4#58
CHFJPY,4,59,1,2023-11-14 13:00:00,2023-11-14 14:00:00,2023-11-15 07:00:00,long,168.473,169.66612938391444,168.07529020536188,169.66612938391444,0.39770979463814377,2.999999999999983,2.949712075816022,17,TP,CHFJPY#4#59
CHFJPY,4,60,1,2024-03-06 07:00:00,2024-03-06 08:00:00,2024-03-07 07:00:00,short,169.113,167.97377915240796,169.4927402825307,167.97377915240796,0.379740282530678,3.000000000000023,2.947332424501587,23,TP,CHFJPY#4#60
CHFJPY,4,61,1,2024-04-26 03:00:00,2024-04-26 04:00:00,2024-04-26 08:00:00,long,170.779,170.77395422886508,170.77395422886508,172.9021373134047,0.4338275390889158,-0.011630822574134956,-0.05773209139165619,4,SL,CHFJPY#4#61
CHFJPY,4,61,2,2024-04-26 07:00:00,2024-04-26 08:00:00,2024-04-26 08:00:00,long,171.833,170.77395422886508,170.77395422886508,172.9021373134047,0.5320457711349075,-1.9905162837322568,-2.028107034538,0,SL,CHFJPY#4#61
CHFJPY,4,62,1,2024-05-30 08:00:00,2024-05-30 09:00:00,2024-06-03 00:00:00,long,173.019,174.40058226211843,172.55847257929386,174.40058226211843,0.46052742070613817,3.0000000000000298,2.956571532767144,36,TP,CHFJPY#4#62
CHFJPY,4,63,1,2024-07-23 03:00:00,2024-07-23 04:00:00,2024-07-24 01:00:00,short,175.778,174.33133838136436,176.2602205395452,174.33133838136436,0.4822205395452101,3.0000000000000004,2.9585252008990657,21,TP,CHFJPY#4#63
CHFJPY,4,64,1,2024-12-19 09:00:00,2024-12-19 10:00:00,2024-12-23 22:00:00,long,175.216,174.305816841446,174.305816841446,177.94654947566204,0.9101831585540109,-1.0000000000000095,-1.0219735992827688,60,SL,CHFJPY#4#64
CHFJPY,5,1,1,2015-03-04 00:00:00,2015-03-04 01:00:00,2015-03-04 15:00:00,short,124.378,124.75701384230638,124.75701384230638,123.24095847308085,0.37901384230638374,-0.9999999999999849,-1.052768521271677,14,SL,CHFJPY#5#1
CHFJPY,5,2,1,2015-04-21 15:00:00,2015-04-21 16:00:00,2015-04-22 12:00:00,long,125.348,124.85703742538878,124.85703742538878,126.82088772383365,0.4909625746112152,-1.0000000000000036,-1.0407363025905787,20,SL,CHFJPY#5#2
CHFJPY,5,3,1,2015-06-28 21:00:00,2015-06-28 22:00:00,2015-06-29 06:00:00,short,130.491,131.36540298295662,131.36540298295662,127.86779105113015,0.8744029829566204,-0.9999999999999883,-1.0228727490525542,8,SL,CHFJPY#5#3
CHFJPY,5,4,1,2015-08-04 18:00:00,2015-08-04 19:00:00,2015-08-05 15:00:00,short,127.016,127.45117765224188,127.45117765224188,125.71046704327439,0.435177652241872,-1.000000000000009,-1.0459582423338647,20,SL,CHFJPY#5#4
CHFJPY,5,5,1,2016-02-11 08:00:00,2016-02-11 09:00:00,2016-02-11 12:00:00,short,115.061,115.79674268331891,115.79674268331891,112.85377195004331,0.7357426833188986,-1.000000000000007,-1.0271834167752731,3,SL,CHFJPY#5#5
CHFJPY,5,6,1,2016-03-09 10:00:00,2016-03-09 11:00:00,2016-03-09 12:00:00,short,112.103,112.59069523295317,112.59069523295317,110.63991430114046,0.48769523295317746,-0.9999999999999885,-1.0410092177421895,1,SL,CHFJPY#5#6
CHFJPY,5,7,1,2016-04-29 01:00:00,2016-04-29 02:00:00,2016-05-03 21:00:00,short,111.353,111.93629416285624,111.93629416285624,109.60311751143124,0.5832941628562531,-0.9999999999999912,-1.0342880167051045,67,SL,CHFJPY#5#7
CHFJPY,5,8,1,2016-06-02 13:00:00,2016-06-02 14:00:00,2016-06-06 12:00:00,short,109.75,110.20552389913227,110.20552389913227,108.38342830260319,0.4555238991322675,-1.000000000000014,-1.0439054900041795,46,SL,CHFJPY#5#8
CHFJPY,5,9,1,2016-08-31 13:00:00,2016-08-31 14:00:00,2016-09-01 01:00:00,long,105.145,104.84121118508041,104.84121118508041,106.05636644475874,0.30378881491958026,-1.000000000000016,-1.065835208598149,11,SL,CHFJPY#5#9
CHFJPY,5,10,1,2016-10-05 14:00:00,2016-10-05 15:00:00,2016-10-07 01:00:00,long,105.976,105.56918400735414,105.56918400735414,107.19644797793758,0.40681599264585855,-1.0000000000000049,-1.0491622757255332,34,SL,CHFJPY#5#10
CHFJPY,5,11,1,2017-02-22 07:00:00,2017-02-22 08:00:00,2017-02-24 19:00:00,short,112.037,111.22573978108868,112.30742007297044,111.22573978108868,0.27042007297044524,2.999999999999975,2.9260409932579123,59,TP,CHFJPY#5#11
CHFJPY,5,12,1,2017-05-16 08:00:00,2017-05-16 09:00:00,2017-05-17 05:00:00,long,114.659,114.28974347351091,114.28974347351091,115.76676957946728,0.3692565264890901,-1.0000000000000158,-1.0541628883047163,20,SL,CHFJPY#5#12
CHFJPY,5,13,1,2017-05-25 07:00:00,2017-05-25 08:00:00,2017-05-25 11:00:00,long,115.149,114.861787058212,114.861787058212,116.01063882536401,0.2872129417880019,-0.9999999999999898,-1.0696347451319577,3,SL,CHFJPY#5#13
CHFJPY,5,14,1,2017-06-27 09:00:00,2017-06-27 10:00:00,2017-06-27 15:00:00,long,115.59,116.66440592380515,115.23186469206496,116.66440592380515,0.3581353079350473,3.0000000000000084,2.9441551850463332,5,TP,CHFJPY#5#14
CHFJPY,5,15,1,2017-07-27 09:00:00,2017-07-27 10:00:00,2017-07-28 00:00:00,short,116.14,114.78099855487966,116.59300048170678,114.78099855487966,0.453000481706781,2.999999999999997,2.955849936572568,14,TP,CHFJPY#5#15
CHFJPY,5,16,1,2017-11-17 15:00:00,2017-11-17 16:00:00,2017-11-21 22:00:00,short,113.251,113.55233715566833,113.55233715566833,112.34698853299503,0.3013371556683267,-0.9999999999999813,-1.0663708395191003,54,SL,CHFJPY#5#16
CHFJPY,5,17,1,2017-11-28 16:00:00,2017-11-28 17:00:00,2017-11-28 19:00:00,short,113.032,113.3112618650542,113.3112618650542,112.19421440483735,0.27926186505421247,-0.9999999999999897,-1.0716173688667616,2,SL,CHFJPY#5#17
CHFJPY,5,18,1,2017-12-01 17:00:00,2017-12-01 18:00:00,2017-12-04 15:00:00,long,114.923,114.46848961481223,114.46848961481223,116.28653115556332,0.45451038518777487,-0.9999999999999983,-1.0440033949757754,21,SL,CHFJPY#5#18
CHFJPY,5,19,1,2018-01-25 14:00:00,2018-01-25 15:00:00,2018-01-26 17:00:00,long,116.278,115.83654507730338,115.83654507730338,117.60236476808986,0.4414549226966189,-1.000000000000006,-1.0453047388798913,26,SL,CHFJPY#5#19
CHFJPY,5,20,1,2018-02-22 01:00:00,2018-02-22 02:00:00,2018-02-28 15:00:00,short,114.294,113.27868425314716,114.63243858228428,113.27868425314716,0.338438582284277,3.0000000000000115,2.9409050827922245,109,TP,CHFJPY#5#20
CHFJPY,5,21,1,2018-03-01 18:00:00,2018-03-01 19:00:00,2018-03-01 20:00:00,short,112.458,112.88049208425272,112.88049208425272,111.19052374724181,0.4224920842527269,-0.9999999999999931,-1.0473381650105513,1,SL,CHFJPY#5#21
CHFJPY,5,22,1,2018-03-16 01:00:00,2018-03-16 02:00:00,2018-03-20 01:00:00,short,111.402,111.73631715189939,111.73631715189939,110.39904854430185,0.3343171518993854,-0.9999999999999963,-1.0598234337854975,47,SL,CHFJPY#5#22
CHFJPY,5,23,1,2018-05-22 07:00:00,2018-05-22 08:00:00,2018-05-22 08:00:00,long,111.646,111.39781311302762,111.39781311302762,112.39056066091712,0.24818688697237087,-1.0000000000000242,-1.0805844347539713,0,SL,CHFJPY#5#23
CHFJPY,5,24,1,2018-08-24 08:00:00,2018-08-24 09:00:00,2018-08-27 02:00:00,long,113.176,112.9538147544233,112.9538147544233,113.8425557367301,0.22218524557670083,-0.99999999999998,-1.0900149780337307,17,SL,CHFJPY#5#24
CHFJPY,5,25,1,2018-09-13 12:00:00,2018-09-13 13:00:00,2018-09-17 10:00:00,long,115.338,116.15405724266652,115.06598091911115,116.15405724266652,0.27201908088884486,2.9999999999999876,2.9264757459856785,45,TP,CHFJPY#5#25
CHFJPY,5,26,1,2019-02-20 00:00:00,2019-02-20 01:00:00,2019-02-27 06:00:00,long,110.658,110.40210942147829,110.40210942147829,111.42567173556513,0.25589057852170877,-1.000000000000024,-1.07815840706429,125,SL,CHFJPY#5#26
CHFJPY,5,27,1,2019-04-18 14:00:00,2019-04-18 15:00:00,2019-04-23 11:00:00,short,110.358,109.70649334506345,110.57516888497885,109.70649334506345,0.21716888497885153,2.9999999999999982,2.907905775719398,68,TP,CHFJPY#5#27
CHFJPY,5,28,1,2019-08-01 12:00:00,2019-08-01 13:00:00,2019-08-02 01:00:00,short,109.059,108.19935078517402,109.34554973827532,108.19935078517402,0.28654973827532804,2.9999999999999805,2.930204089103724,12,TP,CHFJPY#5#28
CHFJPY,5,29,1,2019-12-03 08:00:00,2019-12-03 09:00:00,2019-12-03 10:00:00,long,110.198,110.01862798444019,110.01862798444019,110.7361160466794,0.17937201555980378,-1.000000000000016,-1.1115001129780189,1,SL,CHFJPY#5#29
CHFJPY,5,30,1,2019-12-27 07:00:00,2019-12-27 08:00:00,2019-12-27 17:00:00,long,111.919,112.5303160670712,111.7878946443096,112.5303160670712,0.17049807535889153,3.585471952011218,3.468168575079185,9,TP,CHFJPY#5#30
CHFJPY,5,30,2,2019-12-27 08:00:00,2019-12-27 09:00:00,2019-12-27 17:00:00,long,112.028,112.5303160670712,111.7878946443096,112.5303160670712,0.1856053556903976,2.7063662317432757,2.5986107204563513,8,TP,CHFJPY#5#30
CHFJPY,5,31,1,2020-01-09 13:00:00,2020-01-09 14:00:00,2020-01-10 11:00:00,long,112.59,112.32952987825969,112.32952987825969,113.37141036522095,0.26047012174031775,-0.9999999999999772,-1.0767842386926199,21,SL,CHFJPY#5#31
CHFJPY,5,32,1,2020-02-28 15:00:00,2020-02-28 16:00:00,2020-02-28 16:00:00,short,111.452,111.97558434797156,111.97558434797156,109.88124695608532,0.5235843479715571,-1.0000000000000133,-1.0381982388845277,0,SL,CHFJPY#5#32
CHFJPY,5,33,1,2020-03-09 01:00:00,2020-03-09 02:00:00,2020-03-10 04:00:00,short,110.569,111.41172531713514,111.41172531713514,108.04082404859459,0.8427253171351389,-0.9999999999999941,-1.0237325254069685,26,SL,CHFJPY#5#33
CHFJPY,5,34,1,2020-04-23 09:00:00,2020-04-23 10:00:00,2020-04-23 13:00:00,short,110.275,110.6119506038098,110.6119506038098,109.26414818857063,0.3369506038097926,-1.0000000000000122,-1.0593558811703578,3,SL,CHFJPY#5#34
CHFJPY,5,35,1,2020-05-20 22:00:00,2020-05-20 23:00:00,2020-05-21 12:00:00,long,111.529,111.2657362099763,111.2657362099763,112.3187913700711,0.2632637900236984,-1.0000000000000062,-1.0759694297427365,13,SL,CHFJPY#5#35
CHFJPY,5,36,1,2020-05-28 15:00:00,2020-05-28 16:00:00,2020-05-29 04:00:00,long,111.664,111.30160287792091,111.30160287792091,112.75119136623725,0.36239712207908376,-1.000000000000011,-1.0551880762332595,12,SL,CHFJPY#5#36
CHFJPY,5,37,1,2020-07-22 04:00:00,2020-07-22 05:00:00,2020-07-22 14:00:00,long,114.639,115.2625828536852,114.4311390487716,115.2625828536852,0.2078609512284019,3.0000000000000053,2.9037818316436326,9,TP,CHFJPY#5#37
CHFJPY,5,38,1,2020-07-31 13:00:00,2020-07-31 14:00:00,2020-08-03 05:00:00,long,115.94,115.52504706980191,115.52504706980191,117.18485879059423,0.4149529301980809,-1.0000000000000062,-1.0481982377867909,15,SL,CHFJPY#5#38
CHFJPY,5,39,1,2020-08-28 03:00:00,2020-08-28 04:00:00,2020-08-28 05:00:00,long,117.868,117.51654402286165,117.51654402286165,118.92236793141504,0.35145597713834836,-0.9999999999999853,-1.0569061313534929,1,SL,CHFJPY#5#39
CHFJPY,5,40,1,2020-10-20 09:00:00,2020-10-20 10:00:00,2020-10-21 08:00:00,long,116.245,115.98409708872434,115.98409708872434,117.02770873382698,0.2609029112756602,-1.0000000000000164,-1.0766568678832535,22,SL,CHFJPY#5#40
CHFJPY,5,41,1,2020-10-30 05:00:00,2020-10-30 06:00:00,2020-10-30 13:00:00,short,113.999,114.26008435053058,114.26008435053058,113.21574694840824,0.2610843505305856,-0.9999999999999819,-1.0766035955788262,7,SL,CHFJPY#5#41
CHFJPY,5,42,1,2020-12-02 01:00:00,2020-12-02 02:00:00,2020-12-04 12:00:00,long,116.123,116.93833592325366,115.85122135891545,116.93833592325366,0.2717786410845542,2.9999999999999756,2.9264106998246615,58,TP,CHFJPY#5#42
CHFJPY,5,43,1,2021-01-29 09:00:00,2021-01-29 10:00:00,2021-01-29 16:00:00,long,117.906,117.627836428332,117.627836428332,118.74049071500401,0.278163571668003,-0.9999999999999996,-1.0719001409137814,6,SL,CHFJPY#5#43
CHFJPY,5,44,1,2021-04-27 14:00:00,2021-04-27 15:00:00,2021-04-29 09:00:00,long,118.83,119.77799627709311,118.51400124096897,119.77799627709311,0.31599875903103675,3.000000000000002,2.9367086122067803,42,TP,CHFJPY#5#44
CHFJPY,5,45,1,2021-06-17 12:00:00,2021-06-17 13:00:00,2021-06-18 06:00:00,short,120.742,119.81004545375315,121.05265151541562,119.81004545375315,0.3106515154156208,2.999999999999982,2.9356191777359983,17,TP,CHFJPY#5#45
CHFJPY,5,46,1,2021-09-13 10:00:00,2021-09-13 11:00:00,2021-09-14 06:00:00,short,119.21,119.4618701810611,119.4618701810611,118.45438945681668,0.2518701810611041,-1.0000000000000144,-1.0794059857175464,19,SL,CHFJPY#5#46
CHFJPY,5,47,1,2021-12-29 14:00:00,2021-12-29 15:00:00,2022-01-04 11:00:00,long,125.522,126.37345641712304,125.23818119429232,126.37345641712304,0.28381880570767676,3.0000000000000058,2.929532505958721,72,TP,CHFJPY#5#47
CHFJPY,5,48,1,2022-03-14 06:00:00,2022-03-14 07:00:00,2022-03-15 07:00:00,long,125.983,125.66208795564471,125.66208795564471,126.94573613306588,0.3209120443552911,-1.000000000000016,-1.0623223725996171,24,SL,CHFJPY#5#48
CHFJPY,5,49,1,2022-03-18 08:00:00,2022-03-18 09:00:00,2022-03-21 08:00:00,long,127.08,127.97870358474783,126.78043213841738,127.97870358474783,0.29956786158261206,2.999999999999997,2.933237164045731,23,TP,CHFJPY#5#49
CHFJPY,5,50,1,2022-05-31 12:00:00,2022-05-31 13:00:00,2022-06-02 06:00:00,long,133.831,135.34048908550344,133.32783697149884,135.34048908550344,0.5031630285011505,2.9999999999999902,2.9602514515830705,41,TP,CHFJPY#5#50
CHFJPY,5,51,1,2022-06-17 02:00:00,2022-06-17 03:00:00,2022-06-22 14:00:00,long,137.996,141.60822433532869,136.7919252215571,141.60822433532869,1.2040747784428887,3.0000000000000084,2.9833897359549084,83,TP,CHFJPY#5#51
CHFJPY,5,52,1,2022-08-19 07:00:00,2022-08-19 08:00:00,2022-08-22 14:00:00,long,142.836,142.39060134995503,142.39060134995503,144.17219595013492,0.44539865004496715,-1.000000000000026,-1.0449035936637305,30,SL,CHFJPY#5#52
CHFJPY,5,53,1,2022-09-22 06:00:00,2022-09-22 07:00:00,2022-09-22 07:00:00,long,151.043,150.15384101378874,150.15384101378874,153.7104769586338,0.8891589862112614,-1.0000000000000107,-1.022493165238325,0,SL,CHFJPY#5#53
CHFJPY,5,54,1,2023-04-11 14:00:00,2023-04-11 15:00:00,2023-04-13 08:00:00,long,147.676,149.1605973634514,147.18113421218285,149.1605973634514,0.49486578781713647,2.99999999999998,2.9595850016461793,41,TP,CHFJPY#5#54
CHFJPY,5,55,1,2023-05-22 09:00:00,2023-05-22 10:00:00,2023-05-23 09:00:00,long,154.08,153.62779356533022,153.62779356533022,155.43661930400938,0.4522064346697912,-0.9999999999999979,-1.0442275882575294,23,SL,CHFJPY#5#55
CHFJPY,5,56,1,2023-06-15 00:00:00,2023-06-15 01:00:00,2023-06-15 15:00:00,long,155.817,157.22359115270748,155.34813628243086,157.22359115270748,0.46886371756915923,2.9999999999999996,2.957343681648747,14,TP,CHFJPY#5#56
CHFJPY,5,57,1,2023-09-21 07:00:00,2023-09-21 08:00:00,2023-10-03 14:00:00,short,163.755,162.0026946000526,164.33910179998247,162.0026946000526,0.584101799982472,2.9999999999999774,2.9657593933102158,198,TP,CHFJPY#5#57
CHFJPY,5,58,1,2023-10-11 13:00:00,2023-10-11 14:00:00,2023-10-12 17:00:00,long,165.322,164.86827752356476,164.86827752356476,166.6831674293057,0.4537224764352345,-1.000000000000025,-1.0440798087789862,27,SL,CHFJPY#5#58
CHFJPY,5,59,1,2023-11-14 13:00:00,2023-11-14 14:00:00,2023-11-15 07:00:00,long,168.473,169.66612938391444,168.07529020536188,169.66612938391444,0.39770979463814377,2.999999999999983,2.949712075816022,17,TP,CHFJPY#5#59
CHFJPY,5,60,1,2024-03-06 07:00:00,2024-03-06 08:00:00,2024-03-07 07:00:00,short,169.113,167.97377915240796,169.4927402825307,167.97377915240796,0.379740282530678,3.000000000000023,2.947332424501587,23,TP,CHFJPY#5#60
CHFJPY,5,61,1,2024-04-26 03:00:00,2024-04-26 04:00:00,2024-04-26 08:00:00,long,170.779,170.77395422886508,170.77395422886508,172.9021373134047,0.4338275390889158,-0.011630822574134956,-0.05773209139165619,4,SL,CHFJPY#5#61
CHFJPY,5,61,2,2024-04-26 07:00:00,2024-04-26 08:00:00,2024-04-26 08:00:00,long,171.833,170.77395422886508,170.77395422886508,172.9021373134047,0.5320457711349075,-1.9905162837322568,-2.028107034538,0,SL,CHFJPY#5#61
CHFJPY,5,62,1,2024-05-30 08:00:00,2024-05-30 09:00:00,2024-06-03 00:00:00,long,173.019,174.40058226211843,172.55847257929386,174.40058226211843,0.46052742070613817,3.0000000000000298,2.956571532767144,36,TP,CHFJPY#5#62
CHFJPY,5,63,1,2024-07-23 03:00:00,2024-07-23 04:00:00,2024-07-24 01:00:00,short,175.778,174.33133838136436,176.2602205395452,174.33133838136436,0.4822205395452101,3.0000000000000004,2.9585252008990657,21,TP,CHFJPY#5#63
CHFJPY,5,64,1,2024-12-19 09:00:00,2024-12-19 10:00:00,2024-12-23 22:00:00,long,175.216,174.305816841446,174.305816841446,177.94654947566204,0.9101831585540109,-1.0000000000000095,-1.0219735992827688,60,SL,CHFJPY#5#64
EURJPY,1,1,1,2015-03-04 08:00:00,2015-03-04 09:00:00,2015-03-06 09:00:00,short,133.21,131.82125142768314,133.6729161907723,131.82125142768314,0.46291619077229174,2.9999999999999907,2.972997271970248,48,TP,EURJPY#1#1
EURJPY,1,2,1,2015-09-01 08:00:00,2015-09-01 09:00:00,2015-09-02 00:00:00,short,135.06,135.64055102380337,135.64055102380337,133.3183469285899,0.580551023803362,-1.0000000000000073,-1.0215312685491478,15,SL,EURJPY#1#2
EURJPY,1,3,1,2015-11-15 23:00:00,2015-11-16 00:00:00,2015-11-16 09:00:00,short,131.38,131.89271990977875,131.89271990977875,129.84184027066374,0.512719909778751,-1.0000000000000029,-1.0243797827265653,9,SL,EURJPY#1#3
EURJPY,1,4,1,2015-12-31 18:00:00,2016-01-03 23:00:00,2016-01-04 14:00:00,short,130.71,129.2516725071441,131.1961091642853,129.2516725071441,0.48610916428530804,2.999999999999981,2.9742856113021943,15,TP,EURJPY#1#4
EURJPY,1,5,1,2016-02-18 20:00:00,2016-02-18 21:00:00,2016-02-23 01:00:00,short,125.65,123.87238109351968,126.24253963549344,123.87238109351968,0.5925396354934434,2.999999999999996,2.978904364786363,50,TP,EURJPY#1#5
EURJPY,1,6,1,2016-02-29 22:00:00,2016-02-29 23:00:00,2016-03-01 07:00:00,short,122.28,122.92608776352492,122.92608776352492,120.34173670942523,0.646087763524922,-0.9999999999999931,-1.0193472167492954,8,SL,EURJPY#1#6
EURJPY,1,7,1,2016-04-07 02:00:00,2016-04-07 03:00:00,2016-04-07 13:00:00,short,124.55,122.79143490598827,125.13618836467057,122.79143490598827,0.5861883646705757,3.0000000000000036,2.9786757964617543,10,TP,EURJPY#1#7
EURJPY,1,8,1,2016-04-17 22:00:00,2016-04-17 23:00:00,2016-04-18 09:00:00,short,122.07,122.6000418184003,122.6000418184003,120.47987454479907,0.5300418184003068,-0.9999999999999991,-1.0235830448958043,10,SL,EURJPY#1#8
EURJPY,1,9,1,2016-11-15 09:00:00,2016-11-15 10:00:00,2016-11-23 15:00:00,long,116.71,118.36733493260625,116.15755502246458,118.36733493260625,0.5524449775354203,3.0000000000000004,2.9773733122604287,147,TP,EURJPY#1#9
EURJPY,1,10,1,2016-11-30 09:00:00,2016-11-30 10:00:00,2016-12-04 23:00:00,long,120.31,119.7573241992454,119.7573241992454,121.9680274022638,0.5526758007545998,-0.9999999999999992,-1.0226172377783165,59,SL,EURJPY#1#10
EURJPY,1,11,1,2017-02-06 13:00:00,2017-02-06 14:00:00,2017-02-10 01:00:00,short,120.46,120.90009543311115,120.90009543311115,119.13971370066652,0.4400954331111565,-0.9999999999999932,-1.0284029304999138,83,SL,EURJPY#1#11
EURJPY,1,12,1,2017-02-22 08:00:00,2017-02-22 09:00:00,2017-02-22 16:00:00,short,119.14,119.4775196419848,119.4775196419848,118.12744107404559,0.33751964198480233,-0.9999999999999875,-1.0370348816634123,7,SL,EURJPY#1#12
EURJPY,1,13,1,2017-03-09 09:00:00,2017-03-09 10:00:00,2017-03-10 09:00:00,long,121.25,122.50490124947393,120.8316995835087,122.50490124947393,0.41830041649130956,3.000000000000007,2.9701171705616853,23,TP,EURJPY#1#13
